price,Date
25.62,2022-04-09 13:30:00
25.54,2022-04-09 13:45:00
25.33,2022-04-09 14:00:00
25.05,2022-04-09 14:15:00
24.88,2022-04-09 14:30:00
24.99,2022-04-09 14:45:00
24.98,2022-04-09 15:00:00
24.81,2022-04-09 15:15:00
24.58,2022-04-09 15:30:00
24.4,2022-04-09 15:45:00
24.69,2022-04-09 16:00:00
24.81,2022-04-09 16:15:00
24.57,2022-04-09 16:30:00
24.6,2022-04-09 16:45:00
24.57,2022-04-09 17:00:00
24.44,2022-04-09 17:15:00
24.35,2022-04-09 17:30:00
24.44,2022-04-09 17:45:00
24.46,2022-04-09 18:00:00
24.24,2022-04-09 18:15:00
23.85,2022-04-09 18:30:00
23.81,2022-04-09 18:45:00
24.01,2022-04-09 19:00:00
24.11,2022-04-09 19:15:00
24.04,2022-04-09 19:30:00
24.34,2022-04-09 19:45:00
24.33,2022-04-09 20:00:00
24.24,2022-04-09 20:15:00
24.26,2022-04-09 20:30:00
24.11,2022-04-09 20:45:00
24.26,2022-04-09 21:00:00
24.29,2022-04-09 21:15:00
24.38,2022-04-09 21:30:00
24.4,2022-04-09 21:45:00
24.42,2022-04-09 22:00:00
24.41,2022-04-09 22:15:00
24.53,2022-04-09 22:30:00
24.53,2022-04-09 22:45:00
24.32,2022-04-09 23:00:00
24.42,2022-04-09 23:15:00
24.65,2022-04-09 23:30:00
24.73,2022-04-09 23:45:00
25.08,2022-04-10 00:00:00
24.84,2022-04-10 00:15:00
25.08,2022-04-10 00:30:00
25.28,2022-04-10 00:45:00
25.65,2022-04-10 01:00:00
25.6,2022-04-10 01:15:00
25.64,2022-04-10 01:30:00
25.87,2022-04-10 01:45:00
25.86,2022-04-10 02:00:00
25.59,2022-04-10 02:15:00
25.41,2022-04-10 02:30:00
25.63,2022-04-10 02:45:00
25.63,2022-04-10 03:00:00
25.77,2022-04-10 03:15:00
25.81,2022-04-10 03:30:00
25.68,2022-04-10 03:45:00
25.79,2022-04-10 04:00:00
25.69,2022-04-10 04:15:00
25.49,2022-04-10 04:30:00
25.46,2022-04-10 04:45:00
25.58,2022-04-10 05:00:00
25.57,2022-04-10 05:15:00
25.87,2022-04-10 05:30:00
25.81,2022-04-10 05:45:00
26.17,2022-04-10 06:00:00
26.11,2022-04-10 06:15:00
26.18,2022-04-10 06:30:00
26.01,2022-04-10 06:45:00
25.79,2022-04-10 07:00:00
25.68,2022-04-10 07:15:00
25.62,2022-04-10 07:30:00
25.7,2022-04-10 07:45:00
25.24,2022-04-10 08:00:00
25.3,2022-04-10 08:15:00
25.04,2022-04-10 08:30:00
25.04,2022-04-10 08:45:00
24.96,2022-04-10 09:00:00
24.89,2022-04-10 09:15:00
24.83,2022-04-10 09:30:00
24.8,2022-04-10 09:45:00
24.77,2022-04-10 10:00:00
24.89,2022-04-10 10:15:00
24.91,2022-04-10 10:30:00
24.9,2022-04-10 10:45:00
25.03,2022-04-10 11:00:00
25.02,2022-04-10 11:15:00
24.79,2022-04-10 11:30:00
24.98,2022-04-10 11:45:00
25.32,2022-04-10 12:00:00
25.03,2022-04-10 12:15:00
24.95,2022-04-10 12:30:00
24.83,2022-04-10 12:45:00
24.8,2022-04-10 13:00:00
24.74,2022-04-10 13:15:00
24.46,2022-04-10 13:30:00
24.28,2022-04-10 13:45:00
24.32,2022-04-10 14:00:00
24.33,2022-04-10 14:15:00
24.2,2022-04-10 14:30:00
24.09,2022-04-10 14:45:00
24.31,2022-04-10 15:00:00
24.14,2022-04-10 15:15:00
24.09,2022-04-10 15:30:00
24.2,2022-04-10 15:45:00
24.12,2022-04-10 16:00:00
24.13,2022-04-10 16:15:00
24.37,2022-04-10 16:30:00
24.17,2022-04-10 16:45:00
24.48,2022-04-10 17:00:00
24.56,2022-04-10 17:15:00
24.59,2022-04-10 17:30:00
24.58,2022-04-10 17:45:00
24.9,2022-04-10 18:00:00
25.08,2022-04-10 18:15:00
24.96,2022-04-10 18:30:00
24.78,2022-04-10 18:45:00
24.73,2022-04-10 19:00:00
24.76,2022-04-10 19:15:00
24.8,2022-04-10 19:30:00
24.78,2022-04-10 19:45:00
24.7,2022-04-10 20:00:00
24.75,2022-04-10 20:15:00
24.88,2022-04-10 20:30:00
24.66,2022-04-10 20:45:00
24.63,2022-04-10 21:00:00
24.64,2022-04-10 21:15:00
24.55,2022-04-10 21:30:00
24.01,2022-04-10 21:45:00
23.74,2022-04-10 22:00:00
23.62,2022-04-10 22:15:00
23.52,2022-04-10 22:30:00
23.42,2022-04-10 22:45:00
23.45,2022-04-10 23:00:00
23.4,2022-04-10 23:15:00
23.19,2022-04-10 23:30:00
23.15,2022-04-10 23:45:00
23.0,2022-04-11 00:00:00
23.25,2022-04-11 00:15:00
23.12,2022-04-11 00:30:00
23.02,2022-04-11 00:45:00
23.37,2022-04-11 01:00:00
23.35,2022-04-11 01:15:00
23.36,2022-04-11 01:30:00
23.08,2022-04-11 01:45:00
23.22,2022-04-11 02:00:00
23.03,2022-04-11 02:15:00
22.92,2022-04-11 02:30:00
22.69,2022-04-11 02:45:00
22.6,2022-04-11 03:00:00
22.49,2022-04-11 03:15:00
22.52,2022-04-11 03:30:00
22.61,2022-04-11 03:45:00
22.39,2022-04-11 04:00:00
22.53,2022-04-11 04:15:00
22.65,2022-04-11 04:30:00
22.65,2022-04-11 04:45:00
22.54,2022-04-11 05:00:00
22.67,2022-04-11 05:15:00
22.69,2022-04-11 05:30:00
22.66,2022-04-11 05:45:00
22.61,2022-04-11 06:00:00
22.46,2022-04-11 06:15:00
22.57,2022-04-11 06:30:00
22.72,2022-04-11 06:45:00
22.54,2022-04-11 07:00:00
22.75,2022-04-11 07:15:00
22.68,2022-04-11 07:30:00
22.68,2022-04-11 07:45:00
22.77,2022-04-11 08:00:00
22.54,2022-04-11 08:15:00
22.45,2022-04-11 08:30:00
22.44,2022-04-11 08:45:00
22.15,2022-04-11 09:00:00
21.97,2022-04-11 09:15:00
21.85,2022-04-11 09:30:00
21.57,2022-04-11 09:45:00
21.71,2022-04-11 10:00:00
21.65,2022-04-11 10:15:00
21.75,2022-04-11 10:30:00
21.83,2022-04-11 10:45:00
21.74,2022-04-11 11:00:00
21.47,2022-04-11 11:15:00
21.73,2022-04-11 11:30:00
21.6,2022-04-11 11:45:00
21.7,2022-04-11 12:00:00
21.75,2022-04-11 12:15:00
21.76,2022-04-11 12:30:00
21.71,2022-04-11 12:45:00
21.54,2022-04-11 13:00:00
21.39,2022-04-11 13:15:00
21.51,2022-04-11 13:30:00
21.66,2022-04-11 13:45:00
21.51,2022-04-11 14:00:00
21.71,2022-04-11 14:15:00
21.53,2022-04-11 14:30:00
21.54,2022-04-11 14:45:00
21.8,2022-04-11 15:00:00
21.75,2022-04-11 15:15:00
22.01,2022-04-11 15:30:00
21.76,2022-04-11 15:45:00
21.99,2022-04-11 16:00:00
21.79,2022-04-11 16:15:00
22.39,2022-04-11 16:30:00
22.79,2022-04-11 16:45:00
22.39,2022-04-11 17:00:00
23.0,2022-04-11 17:15:00
22.59,2022-04-11 17:30:00
22.72,2022-04-11 17:45:00
22.29,2022-04-11 18:00:00
22.49,2022-04-11 18:15:00
22.47,2022-04-11 18:30:00
22.45,2022-04-11 18:45:00
22.09,2022-04-11 19:00:00
21.62,2022-04-11 19:15:00
22.29,2022-04-11 19:30:00
21.94,2022-04-11 19:45:00
21.94,2022-04-11 20:00:00
22.11,2022-04-11 20:15:00
22.0,2022-04-11 20:30:00
21.87,2022-04-11 20:45:00
21.96,2022-04-11 21:00:00
21.81,2022-04-11 21:15:00
21.56,2022-04-11 21:30:00
22.08,2022-04-11 21:45:00
22.65,2022-04-11 22:00:00
22.8,2022-04-11 22:15:00
22.53,2022-04-11 22:30:00
22.43,2022-04-11 22:45:00
22.97,2022-04-11 23:00:00
23.23,2022-04-11 23:15:00
23.74,2022-04-11 23:30:00
23.71,2022-04-11 23:45:00
23.25,2022-04-12 00:00:00
22.97,2022-04-12 00:15:00
22.86,2022-04-12 00:30:00
22.61,2022-04-12 00:45:00
22.77,2022-04-12 01:00:00
22.52,2022-04-12 01:15:00
22.49,2022-04-12 01:30:00
22.76,2022-04-12 01:45:00
22.46,2022-04-12 02:00:00
22.26,2022-04-12 02:15:00
22.37,2022-04-12 02:30:00
22.72,2022-04-12 02:45:00
22.86,2022-04-12 03:00:00
22.63,2022-04-12 03:15:00
22.78,2022-04-12 03:30:00
22.51,2022-04-12 03:45:00
22.94,2022-04-12 04:00:00
22.95,2022-04-12 04:15:00
22.92,2022-04-12 04:30:00
23.16,2022-04-12 04:45:00
23.11,2022-04-12 05:00:00
23.19,2022-04-12 05:15:00
23.4,2022-04-12 05:30:00
23.47,2022-04-12 05:45:00
23.9,2022-04-12 06:00:00
23.66,2022-04-12 06:15:00
23.25,2022-04-12 06:30:00
23.31,2022-04-12 06:45:00
23.14,2022-04-12 07:00:00
23.26,2022-04-12 07:15:00
23.7,2022-04-12 07:30:00
23.45,2022-04-12 07:45:00
23.5,2022-04-12 08:00:00
23.22,2022-04-12 08:15:00
23.12,2022-04-12 08:30:00
23.33,2022-04-12 08:45:00
23.71,2022-04-12 09:00:00
23.64,2022-04-12 09:15:00
23.97,2022-04-12 09:30:00
23.85,2022-04-12 09:45:00
23.6,2022-04-12 10:00:00
23.27,2022-04-12 10:15:00
23.25,2022-04-12 10:30:00
23.0,2022-04-12 10:45:00
22.89,2022-04-12 11:00:00
23.14,2022-04-12 11:15:00
23.08,2022-04-12 11:30:00
23.12,2022-04-12 11:45:00
22.92,2022-04-12 12:00:00
22.79,2022-04-12 12:15:00
23.07,2022-04-12 12:30:00
23.19,2022-04-12 12:45:00
23.14,2022-04-12 13:00:00
23.24,2022-04-12 13:15:00
23.07,2022-04-12 13:30:00
23.07,2022-04-12 13:45:00
23.05,2022-04-12 14:00:00
22.58,2022-04-12 14:15:00
22.66,2022-04-12 14:30:00
22.68,2022-04-12 14:45:00
22.79,2022-04-12 15:00:00
22.92,2022-04-12 15:15:00
22.93,2022-04-12 15:30:00
22.83,2022-04-12 15:45:00
23.06,2022-04-12 16:00:00
22.85,2022-04-12 16:15:00
22.92,2022-04-12 16:30:00
22.96,2022-04-12 16:45:00
23.04,2022-04-12 17:00:00
23.0,2022-04-12 17:15:00
22.92,2022-04-12 17:30:00
22.81,2022-04-12 17:45:00
22.7,2022-04-12 18:00:00
22.62,2022-04-12 18:15:00
22.42,2022-04-12 18:30:00
22.19,2022-04-12 18:45:00
21.96,2022-04-12 19:00:00
21.89,2022-04-12 19:15:00
22.04,2022-04-12 19:30:00
21.82,2022-04-12 19:45:00
22.0,2022-04-12 20:00:00
22.07,2022-04-12 20:15:00
21.99,2022-04-12 20:30:00
22.13,2022-04-12 20:45:00
22.1,2022-04-12 21:00:00
22.05,2022-04-12 21:15:00
22.07,2022-04-12 21:30:00
22.06,2022-04-12 21:45:00
22.0,2022-04-12 22:00:00
21.83,2022-04-12 22:15:00
21.88,2022-04-12 22:30:00
21.9,2022-04-12 22:45:00
22.0,2022-04-12 23:00:00
22.14,2022-04-12 23:15:00
22.08,2022-04-12 23:30:00
22.15,2022-04-12 23:45:00
22.21,2022-04-13 00:00:00
22.26,2022-04-13 00:15:00
22.26,2022-04-13 00:30:00
22.05,2022-04-13 00:45:00
21.91,2022-04-13 01:00:00
21.43,2022-04-13 01:15:00
21.51,2022-04-13 01:30:00
21.58,2022-04-13 01:45:00
21.44,2022-04-13 02:00:00
21.29,2022-04-13 02:15:00
21.44,2022-04-13 02:30:00
21.46,2022-04-13 02:45:00
21.53,2022-04-13 03:00:00
21.57,2022-04-13 03:15:00
21.55,2022-04-13 03:30:00
21.41,2022-04-13 03:45:00
21.43,2022-04-13 04:00:00
21.4,2022-04-13 04:15:00
21.38,2022-04-13 04:30:00
21.51,2022-04-13 04:45:00
21.49,2022-04-13 05:00:00
21.57,2022-04-13 05:15:00
21.59,2022-04-13 05:30:00
21.72,2022-04-13 05:45:00
21.65,2022-04-13 06:00:00
21.66,2022-04-13 06:15:00
21.61,2022-04-13 06:30:00
21.39,2022-04-13 06:45:00
21.46,2022-04-13 07:00:00
21.53,2022-04-13 07:15:00
21.53,2022-04-13 07:30:00
21.54,2022-04-13 07:45:00
21.51,2022-04-13 08:00:00
21.43,2022-04-13 08:15:00
21.49,2022-04-13 08:30:00
21.6,2022-04-13 08:45:00
21.53,2022-04-13 09:00:00
21.58,2022-04-13 09:15:00
21.4,2022-04-13 09:30:00
21.47,2022-04-13 09:45:00
21.49,2022-04-13 10:00:00
20.87,2022-04-13 10:15:00
20.71,2022-04-13 10:30:00
20.67,2022-04-13 10:45:00
20.72,2022-04-13 11:00:00
20.78,2022-04-13 11:15:00
20.51,2022-04-13 11:30:00
20.49,2022-04-13 11:45:00
20.64,2022-04-13 12:00:00
20.58,2022-04-13 12:15:00
20.55,2022-04-13 12:30:00
20.41,2022-04-13 12:45:00
20.53,2022-04-13 13:00:00
20.5,2022-04-13 13:15:00
20.85,2022-04-13 13:30:00
20.91,2022-04-13 13:45:00
20.98,2022-04-13 14:00:00
20.77,2022-04-13 14:15:00
20.95,2022-04-13 14:30:00
20.97,2022-04-13 14:45:00
21.25,2022-04-13 15:00:00
21.42,2022-04-13 15:15:00
21.38,2022-04-13 15:30:00
21.37,2022-04-13 15:45:00
21.62,2022-04-13 16:00:00
21.39,2022-04-13 16:15:00
21.32,2022-04-13 16:30:00
21.2,2022-04-13 16:45:00
21.25,2022-04-13 17:00:00
21.1,2022-04-13 17:15:00
21.16,2022-04-13 17:30:00
21.17,2022-04-13 17:45:00
21.47,2022-04-13 18:00:00
21.62,2022-04-13 18:15:00
21.7,2022-04-13 18:30:00
21.67,2022-04-13 18:45:00
21.52,2022-04-13 19:00:00
21.64,2022-04-13 19:15:00
21.5,2022-04-13 19:30:00
21.55,2022-04-13 19:45:00
21.41,2022-04-13 20:00:00
21.5,2022-04-13 20:15:00
21.5,2022-04-13 20:30:00
21.71,2022-04-13 20:45:00
21.72,2022-04-13 21:00:00
21.64,2022-04-13 21:15:00
21.71,2022-04-13 21:30:00
21.84,2022-04-13 21:45:00
21.87,2022-04-13 22:00:00
21.86,2022-04-13 22:15:00
21.91,2022-04-13 22:30:00
21.89,2022-04-13 22:45:00
21.75,2022-04-13 23:00:00
21.68,2022-04-13 23:15:00
21.83,2022-04-13 23:30:00
21.71,2022-04-13 23:45:00
22.29,2022-04-14 00:00:00
22.67,2022-04-14 00:15:00
22.45,2022-04-14 00:30:00
22.25,2022-04-14 00:45:00
22.18,2022-04-14 01:00:00
22.46,2022-04-14 01:15:00
23.07,2022-04-14 01:30:00
22.99,2022-04-14 01:45:00
22.73,2022-04-14 02:00:00
22.56,2022-04-14 02:15:00
22.62,2022-04-14 02:30:00
22.47,2022-04-14 02:45:00
22.43,2022-04-14 03:00:00
22.51,2022-04-14 03:15:00
22.36,2022-04-14 03:30:00
22.41,2022-04-14 03:45:00
22.42,2022-04-14 04:00:00
22.4,2022-04-14 04:15:00
22.33,2022-04-14 04:30:00
22.38,2022-04-14 04:45:00
22.23,2022-04-14 05:00:00
22.2,2022-04-14 05:15:00
22.17,2022-04-14 05:30:00
22.2,2022-04-14 05:45:00
22.15,2022-04-14 06:00:00
22.21,2022-04-14 06:15:00
22.31,2022-04-14 06:30:00
22.13,2022-04-14 06:45:00
21.9,2022-04-14 07:00:00
21.99,2022-04-14 07:15:00
21.94,2022-04-14 07:30:00
21.87,2022-04-14 07:45:00
21.96,2022-04-14 08:00:00
21.87,2022-04-14 08:15:00
21.83,2022-04-14 08:30:00
21.82,2022-04-14 08:45:00
21.71,2022-04-14 09:00:00
21.57,2022-04-14 09:15:00
21.69,2022-04-14 09:30:00
21.78,2022-04-14 09:45:00
22.16,2022-04-14 10:00:00
22.21,2022-04-14 10:15:00
22.17,2022-04-14 10:30:00
21.97,2022-04-14 10:45:00
22.33,2022-04-14 11:00:00
22.39,2022-04-14 11:15:00
22.81,2022-04-14 11:30:00
22.61,2022-04-14 11:45:00
22.49,2022-04-14 12:00:00
22.56,2022-04-14 12:15:00
22.74,2022-04-14 12:30:00
22.44,2022-04-14 12:45:00
22.67,2022-04-14 13:00:00
22.55,2022-04-14 13:15:00
22.13,2022-04-14 13:30:00
22.25,2022-04-14 13:45:00
22.7,2022-04-14 14:00:00
22.46,2022-04-14 14:15:00
22.34,2022-04-14 14:30:00
22.12,2022-04-14 14:45:00
22.01,2022-04-14 15:00:00
22.03,2022-04-14 15:15:00
21.82,2022-04-14 15:30:00
21.6,2022-04-14 15:45:00
21.48,2022-04-14 16:00:00
21.26,2022-04-14 16:15:00
21.18,2022-04-14 16:30:00
21.44,2022-04-14 16:45:00
21.36,2022-04-14 17:00:00
21.43,2022-04-14 17:15:00
21.44,2022-04-14 17:30:00
21.41,2022-04-14 17:45:00
21.23,2022-04-14 18:00:00
21.23,2022-04-14 18:15:00
21.18,2022-04-14 18:30:00
20.91,2022-04-14 18:45:00
21.05,2022-04-14 19:00:00
20.95,2022-04-14 19:15:00
20.88,2022-04-14 19:30:00
20.8,2022-04-14 19:45:00
20.67,2022-04-14 20:00:00
20.71,2022-04-14 20:15:00
20.96,2022-04-14 20:30:00
21.02,2022-04-14 20:45:00
21.0,2022-04-14 21:00:00
21.09,2022-04-14 21:15:00
21.17,2022-04-14 21:30:00
21.25,2022-04-14 21:45:00
21.24,2022-04-14 22:00:00
21.25,2022-04-14 22:15:00
21.13,2022-04-14 22:30:00
21.02,2022-04-14 22:45:00
21.17,2022-04-14 23:00:00
21.16,2022-04-14 23:15:00
21.26,2022-04-14 23:30:00
21.25,2022-04-14 23:45:00
21.08,2022-04-15 00:00:00
