price,Date
32.04,2022-03-20 17:45:00
32.2,2022-03-20 18:00:00
31.79,2022-03-20 18:15:00
31.73,2022-03-20 18:30:00
31.9,2022-03-20 18:45:00
31.92,2022-03-20 19:00:00
31.77,2022-03-20 19:15:00
31.85,2022-03-20 19:30:00
31.8,2022-03-20 19:45:00
32.09,2022-03-20 20:00:00
32.15,2022-03-20 20:15:00
32.03,2022-03-20 20:30:00
32.03,2022-03-20 20:45:00
31.94,2022-03-20 21:00:00
32.03,2022-03-20 21:15:00
31.95,2022-03-20 21:30:00
31.7,2022-03-20 21:45:00
31.86,2022-03-20 22:00:00
31.89,2022-03-20 22:15:00
32.18,2022-03-20 22:30:00
32.33,2022-03-20 22:45:00
32.59,2022-03-20 23:00:00
32.4,2022-03-20 23:15:00
32.37,2022-03-20 23:30:00
32.56,2022-03-20 23:45:00
32.21,2022-03-21 00:00:00
32.19,2022-03-21 00:15:00
32.22,2022-03-21 00:30:00
31.75,2022-03-21 00:45:00
31.86,2022-03-21 01:00:00
31.77,2022-03-21 01:15:00
31.83,2022-03-21 01:30:00
31.83,2022-03-21 01:45:00
31.95,2022-03-21 02:00:00
31.73,2022-03-21 02:15:00
31.35,2022-03-21 02:30:00
32.14,2022-03-21 02:45:00
32.03,2022-03-21 03:00:00
31.8,2022-03-21 03:15:00
31.94,2022-03-21 03:30:00
31.67,2022-03-21 03:45:00
31.77,2022-03-21 04:00:00
31.65,2022-03-21 04:15:00
31.66,2022-03-21 04:30:00
31.72,2022-03-21 04:45:00
31.96,2022-03-21 05:00:00
31.89,2022-03-21 05:15:00
31.87,2022-03-21 05:30:00
31.84,2022-03-21 05:45:00
31.8,2022-03-21 06:00:00
31.86,2022-03-21 06:15:00
31.88,2022-03-21 06:30:00
31.99,2022-03-21 06:45:00
32.11,2022-03-21 07:00:00
32.64,2022-03-21 07:15:00
32.81,2022-03-21 07:30:00
32.79,2022-03-21 07:45:00
33.2,2022-03-21 08:00:00
32.92,2022-03-21 08:15:00
33.66,2022-03-21 08:30:00
33.58,2022-03-21 08:45:00
33.51,2022-03-21 09:00:00
33.32,2022-03-21 09:15:00
33.2,2022-03-21 09:30:00
33.06,2022-03-21 09:45:00
32.95,2022-03-21 10:00:00
32.84,2022-03-21 10:15:00
32.78,2022-03-21 10:30:00
33.05,2022-03-21 10:45:00
32.89,2022-03-21 11:00:00
33.0,2022-03-21 11:15:00
33.05,2022-03-21 11:30:00
32.98,2022-03-21 11:45:00
32.7,2022-03-21 12:00:00
32.44,2022-03-21 12:15:00
32.08,2022-03-21 12:30:00
32.24,2022-03-21 12:45:00
32.38,2022-03-21 13:00:00
32.34,2022-03-21 13:15:00
32.32,2022-03-21 13:30:00
32.15,2022-03-21 13:45:00
31.96,2022-03-21 14:00:00
32.0,2022-03-21 14:15:00
32.1,2022-03-21 14:30:00
32.17,2022-03-21 14:45:00
32.25,2022-03-21 15:00:00
32.44,2022-03-21 15:15:00
32.66,2022-03-21 15:30:00
32.64,2022-03-21 15:45:00
32.54,2022-03-21 16:00:00
32.65,2022-03-21 16:15:00
32.69,2022-03-21 16:30:00
32.38,2022-03-21 16:45:00
32.61,2022-03-21 17:00:00
32.56,2022-03-21 17:15:00
32.47,2022-03-21 17:30:00
32.67,2022-03-21 17:45:00
32.64,2022-03-21 18:00:00
32.79,2022-03-21 18:15:00
32.75,2022-03-21 18:30:00
32.76,2022-03-21 18:45:00
32.8,2022-03-21 19:00:00
32.76,2022-03-21 19:15:00
32.86,2022-03-21 19:30:00
32.85,2022-03-21 19:45:00
32.71,2022-03-21 20:00:00
32.54,2022-03-21 20:15:00
32.46,2022-03-21 20:30:00
32.61,2022-03-21 20:45:00
32.59,2022-03-21 21:00:00
32.66,2022-03-21 21:15:00
32.64,2022-03-21 21:30:00
32.72,2022-03-21 21:45:00
32.69,2022-03-21 22:00:00
32.62,2022-03-21 22:15:00
32.57,2022-03-21 22:30:00
32.48,2022-03-21 22:45:00
32.55,2022-03-21 23:00:00
32.47,2022-03-21 23:15:00
32.47,2022-03-21 23:30:00
32.38,2022-03-21 23:45:00
32.14,2022-03-22 00:00:00
32.61,2022-03-22 00:15:00
32.61,2022-03-22 00:30:00
32.69,2022-03-22 00:45:00
32.66,2022-03-22 01:00:00
32.85,2022-03-22 01:15:00
33.25,2022-03-22 01:30:00
33.04,2022-03-22 01:45:00
33.0,2022-03-22 02:00:00
33.1,2022-03-22 02:15:00
32.86,2022-03-22 02:30:00
33.0,2022-03-22 02:45:00
32.94,2022-03-22 03:00:00
32.96,2022-03-22 03:15:00
33.05,2022-03-22 03:30:00
32.98,2022-03-22 03:45:00
33.26,2022-03-22 04:00:00
33.41,2022-03-22 04:15:00
34.66,2022-03-22 04:30:00
34.39,2022-03-22 04:45:00
33.66,2022-03-22 05:00:00
33.49,2022-03-22 05:15:00
33.54,2022-03-22 05:30:00
33.18,2022-03-22 05:45:00
33.24,2022-03-22 06:00:00
33.13,2022-03-22 06:15:00
33.06,2022-03-22 06:30:00
33.02,2022-03-22 06:45:00
32.93,2022-03-22 07:00:00
32.75,2022-03-22 07:15:00
32.96,2022-03-22 07:30:00
32.93,2022-03-22 07:45:00
32.92,2022-03-22 08:00:00
32.88,2022-03-22 08:15:00
32.94,2022-03-22 08:30:00
32.9,2022-03-22 08:45:00
32.81,2022-03-22 09:00:00
32.7,2022-03-22 09:15:00
32.79,2022-03-22 09:30:00
32.97,2022-03-22 09:45:00
32.85,2022-03-22 10:00:00
32.91,2022-03-22 10:15:00
33.07,2022-03-22 10:30:00
33.18,2022-03-22 10:45:00
33.29,2022-03-22 11:00:00
33.29,2022-03-22 11:15:00
33.17,2022-03-22 11:30:00
33.24,2022-03-22 11:45:00
33.09,2022-03-22 12:00:00
33.06,2022-03-22 12:15:00
33.03,2022-03-22 12:30:00
33.0,2022-03-22 12:45:00
32.97,2022-03-22 13:00:00
33.19,2022-03-22 13:15:00
33.11,2022-03-22 13:30:00
33.07,2022-03-22 13:45:00
33.06,2022-03-22 14:00:00
33.09,2022-03-22 14:15:00
33.05,2022-03-22 14:30:00
32.94,2022-03-22 14:45:00
32.95,2022-03-22 15:00:00
32.96,2022-03-22 15:15:00
32.8,2022-03-22 15:30:00
32.66,2022-03-22 15:45:00
32.85,2022-03-22 16:00:00
32.71,2022-03-22 16:15:00
32.68,2022-03-22 16:30:00
32.57,2022-03-22 16:45:00
32.71,2022-03-22 17:00:00
32.76,2022-03-22 17:15:00
32.63,2022-03-22 17:30:00
32.61,2022-03-22 17:45:00
32.61,2022-03-22 18:00:00
32.58,2022-03-22 18:15:00
32.6,2022-03-22 18:30:00
32.51,2022-03-22 18:45:00
32.59,2022-03-22 19:00:00
32.52,2022-03-22 19:15:00
32.55,2022-03-22 19:30:00
32.15,2022-03-22 19:45:00
32.38,2022-03-22 20:00:00
32.47,2022-03-22 20:15:00
32.49,2022-03-22 20:30:00
32.58,2022-03-22 20:45:00
32.77,2022-03-22 21:00:00
32.87,2022-03-22 21:15:00
32.76,2022-03-22 21:30:00
32.84,2022-03-22 21:45:00
32.6,2022-03-22 22:00:00
32.6,2022-03-22 22:15:00
32.49,2022-03-22 22:30:00
32.52,2022-03-22 22:45:00
32.5,2022-03-22 23:00:00
32.35,2022-03-22 23:15:00
32.49,2022-03-22 23:30:00
32.55,2022-03-22 23:45:00
32.59,2022-03-23 00:00:00
32.32,2022-03-23 00:15:00
32.3,2022-03-23 00:30:00
32.42,2022-03-23 00:45:00
32.08,2022-03-23 01:00:00
32.22,2022-03-23 01:15:00
32.35,2022-03-23 01:30:00
32.16,2022-03-23 01:45:00
32.12,2022-03-23 02:00:00
32.12,2022-03-23 02:15:00
31.92,2022-03-23 02:30:00
31.84,2022-03-23 02:45:00
31.73,2022-03-23 03:00:00
31.73,2022-03-23 03:15:00
31.75,2022-03-23 03:30:00
31.84,2022-03-23 03:45:00
31.95,2022-03-23 04:00:00
31.66,2022-03-23 04:15:00
31.74,2022-03-23 04:30:00
31.85,2022-03-23 04:45:00
31.9,2022-03-23 05:00:00
32.02,2022-03-23 05:15:00
32.02,2022-03-23 05:30:00
32.02,2022-03-23 05:45:00
32.02,2022-03-23 06:00:00
32.03,2022-03-23 06:15:00
31.93,2022-03-23 06:30:00
31.96,2022-03-23 06:45:00
31.9,2022-03-23 07:00:00
32.04,2022-03-23 07:15:00
32.02,2022-03-23 07:30:00
31.94,2022-03-23 07:45:00
31.75,2022-03-23 08:00:00
31.89,2022-03-23 08:15:00
31.9,2022-03-23 08:30:00
31.78,2022-03-23 08:45:00
31.74,2022-03-23 09:00:00
31.79,2022-03-23 09:15:00
31.67,2022-03-23 09:30:00
31.68,2022-03-23 09:45:00
31.76,2022-03-23 10:00:00
31.76,2022-03-23 10:15:00
31.82,2022-03-23 10:30:00
31.79,2022-03-23 10:45:00
31.72,2022-03-23 11:00:00
32.07,2022-03-23 11:15:00
31.91,2022-03-23 11:30:00
32.03,2022-03-23 11:45:00
31.97,2022-03-23 12:00:00
31.84,2022-03-23 12:15:00
32.03,2022-03-23 12:30:00
32.38,2022-03-23 12:45:00
32.57,2022-03-23 13:00:00
32.35,2022-03-23 13:15:00
32.29,2022-03-23 13:30:00
32.23,2022-03-23 13:45:00
32.31,2022-03-23 14:00:00
32.28,2022-03-23 14:15:00
32.22,2022-03-23 14:30:00
32.28,2022-03-23 14:45:00
32.31,2022-03-23 15:00:00
32.28,2022-03-23 15:15:00
32.41,2022-03-23 15:30:00
32.57,2022-03-23 15:45:00
32.31,2022-03-23 16:00:00
32.6,2022-03-23 16:15:00
32.43,2022-03-23 16:30:00
32.57,2022-03-23 16:45:00
32.48,2022-03-23 17:00:00
32.32,2022-03-23 17:15:00
32.15,2022-03-23 17:30:00
31.97,2022-03-23 17:45:00
31.87,2022-03-23 18:00:00
31.93,2022-03-23 18:15:00
31.86,2022-03-23 18:30:00
31.75,2022-03-23 18:45:00
31.73,2022-03-23 19:00:00
31.8,2022-03-23 19:15:00
31.77,2022-03-23 19:30:00
31.76,2022-03-23 19:45:00
31.84,2022-03-23 20:00:00
31.87,2022-03-23 20:15:00
31.79,2022-03-23 20:30:00
31.88,2022-03-23 20:45:00
31.77,2022-03-23 21:00:00
31.62,2022-03-23 21:15:00
31.73,2022-03-23 21:30:00
31.8,2022-03-23 21:45:00
31.66,2022-03-23 22:00:00
31.72,2022-03-23 22:15:00
31.83,2022-03-23 22:30:00
31.89,2022-03-23 22:45:00
31.85,2022-03-23 23:00:00
31.9,2022-03-23 23:15:00
32.1,2022-03-23 23:30:00
31.96,2022-03-23 23:45:00
31.81,2022-03-24 00:00:00
31.3,2022-03-24 00:15:00
30.98,2022-03-24 00:30:00
30.95,2022-03-24 00:45:00
30.69,2022-03-24 01:00:00
30.64,2022-03-24 01:15:00
30.62,2022-03-24 01:30:00
30.53,2022-03-24 01:45:00
30.17,2022-03-24 02:00:00
30.4,2022-03-24 02:15:00
30.34,2022-03-24 02:30:00
30.36,2022-03-24 02:45:00
30.42,2022-03-24 03:00:00
30.54,2022-03-24 03:15:00
30.54,2022-03-24 03:30:00
30.3,2022-03-24 03:45:00
30.49,2022-03-24 04:00:00
30.46,2022-03-24 04:15:00
30.43,2022-03-24 04:30:00
30.47,2022-03-24 04:45:00
30.4,2022-03-24 05:00:00
30.46,2022-03-24 05:15:00
30.58,2022-03-24 05:30:00
30.79,2022-03-24 05:45:00
31.0,2022-03-24 06:00:00
31.17,2022-03-24 06:15:00
30.91,2022-03-24 06:30:00
31.24,2022-03-24 06:45:00
31.18,2022-03-24 07:00:00
31.47,2022-03-24 07:15:00
31.6,2022-03-24 07:30:00
31.61,2022-03-24 07:45:00
31.62,2022-03-24 08:00:00
31.87,2022-03-24 08:15:00
32.46,2022-03-24 08:30:00
31.78,2022-03-24 08:45:00
31.84,2022-03-24 09:00:00
31.77,2022-03-24 09:15:00
31.43,2022-03-24 09:30:00
31.3,2022-03-24 09:45:00
31.1,2022-03-24 10:00:00
31.31,2022-03-24 10:15:00
31.42,2022-03-24 10:30:00
31.26,2022-03-24 10:45:00
31.3,2022-03-24 11:00:00
31.39,2022-03-24 11:15:00
31.24,2022-03-24 11:30:00
31.07,2022-03-24 11:45:00
30.96,2022-03-24 12:00:00
31.03,2022-03-24 12:15:00
30.82,2022-03-24 12:30:00
30.78,2022-03-24 12:45:00
31.02,2022-03-24 13:00:00
30.92,2022-03-24 13:15:00
31.08,2022-03-24 13:30:00
31.17,2022-03-24 13:45:00
31.13,2022-03-24 14:00:00
31.15,2022-03-24 14:15:00
31.22,2022-03-24 14:30:00
31.5,2022-03-24 14:45:00
31.47,2022-03-24 15:00:00
31.6,2022-03-24 15:15:00
31.73,2022-03-24 15:30:00
31.72,2022-03-24 15:45:00
31.53,2022-03-24 16:00:00
31.58,2022-03-24 16:15:00
31.64,2022-03-24 16:30:00
31.87,2022-03-24 16:45:00
31.74,2022-03-24 17:00:00
31.55,2022-03-24 17:15:00
31.41,2022-03-24 17:30:00
31.26,2022-03-24 17:45:00
31.21,2022-03-24 18:00:00
31.11,2022-03-24 18:15:00
31.14,2022-03-24 18:30:00
31.31,2022-03-24 18:45:00
31.17,2022-03-24 19:00:00
31.28,2022-03-24 19:15:00
31.21,2022-03-24 19:30:00
31.22,2022-03-24 19:45:00
31.11,2022-03-24 20:00:00
31.09,2022-03-24 20:15:00
31.1,2022-03-24 20:30:00
31.15,2022-03-24 20:45:00
31.14,2022-03-24 21:00:00
31.23,2022-03-24 21:15:00
31.3,2022-03-24 21:30:00
31.37,2022-03-24 21:45:00
31.33,2022-03-24 22:00:00
31.4,2022-03-24 22:15:00
31.45,2022-03-24 22:30:00
31.33,2022-03-24 22:45:00
31.15,2022-03-24 23:00:00
31.18,2022-03-24 23:15:00
31.29,2022-03-24 23:30:00
31.31,2022-03-24 23:45:00
30.88,2022-03-25 00:00:00
31.0,2022-03-25 00:15:00
31.06,2022-03-25 00:30:00
30.99,2022-03-25 00:45:00
30.9,2022-03-25 01:00:00
30.83,2022-03-25 01:15:00
30.86,2022-03-25 01:30:00
30.78,2022-03-25 01:45:00
31.02,2022-03-25 02:00:00
31.01,2022-03-25 02:15:00
30.87,2022-03-25 02:30:00
30.94,2022-03-25 02:45:00
30.86,2022-03-25 03:00:00
30.84,2022-03-25 03:15:00
30.99,2022-03-25 03:30:00
30.97,2022-03-25 03:45:00
30.91,2022-03-25 04:00:00
31.05,2022-03-25 04:15:00
31.16,2022-03-25 04:30:00
31.12,2022-03-25 04:45:00
31.06,2022-03-25 05:00:00
31.08,2022-03-25 05:15:00
31.19,2022-03-25 05:30:00
31.23,2022-03-25 05:45:00
31.25,2022-03-25 06:00:00
31.26,2022-03-25 06:15:00
31.31,2022-03-25 06:30:00
31.18,2022-03-25 06:45:00
31.11,2022-03-25 07:00:00
31.04,2022-03-25 07:15:00
31.0,2022-03-25 07:30:00
30.87,2022-03-25 07:45:00
30.72,2022-03-25 08:00:00
30.87,2022-03-25 08:15:00
30.81,2022-03-25 08:30:00
30.88,2022-03-25 08:45:00
30.79,2022-03-25 09:00:00
30.86,2022-03-25 09:15:00
31.02,2022-03-25 09:30:00
31.0,2022-03-25 09:45:00
30.96,2022-03-25 10:00:00
31.24,2022-03-25 10:15:00
31.24,2022-03-25 10:30:00
31.24,2022-03-25 10:45:00
31.26,2022-03-25 11:00:00
31.19,2022-03-25 11:15:00
31.27,2022-03-25 11:30:00
31.33,2022-03-25 11:45:00
31.29,2022-03-25 12:00:00
31.4,2022-03-25 12:15:00
31.66,2022-03-25 12:30:00
31.72,2022-03-25 12:45:00
31.61,2022-03-25 13:00:00
31.53,2022-03-25 13:15:00
31.46,2022-03-25 13:30:00
31.43,2022-03-25 13:45:00
31.17,2022-03-25 14:00:00
31.4,2022-03-25 14:15:00
31.45,2022-03-25 14:30:00
31.26,2022-03-25 14:45:00
31.11,2022-03-25 15:00:00
30.9,2022-03-25 15:15:00
30.94,2022-03-25 15:30:00
30.97,2022-03-25 15:45:00
31.04,2022-03-25 16:00:00
31.1,2022-03-25 16:15:00
30.87,2022-03-25 16:30:00
30.61,2022-03-25 16:45:00
30.37,2022-03-25 17:00:00
30.47,2022-03-25 17:15:00
30.49,2022-03-25 17:30:00
30.58,2022-03-25 17:45:00
30.86,2022-03-25 18:00:00
30.76,2022-03-25 18:15:00
31.02,2022-03-25 18:30:00
31.23,2022-03-25 18:45:00
31.11,2022-03-25 19:00:00
30.99,2022-03-25 19:15:00
31.15,2022-03-25 19:30:00
31.29,2022-03-25 19:45:00
31.25,2022-03-25 20:00:00
31.22,2022-03-25 20:15:00
31.31,2022-03-25 20:30:00
31.31,2022-03-25 20:45:00
31.25,2022-03-25 21:00:00
31.43,2022-03-25 21:15:00
31.44,2022-03-25 21:30:00
31.43,2022-03-25 21:45:00
31.3,2022-03-25 22:00:00
31.29,2022-03-25 22:15:00
31.13,2022-03-25 22:30:00
31.09,2022-03-25 22:45:00
31.0,2022-03-25 23:00:00
30.97,2022-03-25 23:15:00
30.98,2022-03-25 23:30:00
31.17,2022-03-25 23:45:00
31.1,2022-03-26 00:00:00
31.45,2022-03-26 00:15:00
31.3,2022-03-26 00:30:00
33.25,2022-03-26 00:45:00
32.98,2022-03-26 01:00:00
32.85,2022-03-26 01:15:00
32.87,2022-03-26 01:30:00
32.75,2022-03-26 01:45:00
32.52,2022-03-26 02:00:00
32.36,2022-03-26 02:15:00
32.49,2022-03-26 02:30:00
32.61,2022-03-26 02:45:00
32.53,2022-03-26 03:00:00
32.58,2022-03-26 03:15:00
32.86,2022-03-26 03:30:00
32.69,2022-03-26 03:45:00
32.57,2022-03-26 04:00:00
32.54,2022-03-26 04:15:00
32.49,2022-03-26 04:30:00
32.39,2022-03-26 04:45:00
32.59,2022-03-26 05:00:00
32.48,2022-03-26 05:15:00
32.65,2022-03-26 05:30:00
32.68,2022-03-26 05:45:00
32.72,2022-03-26 06:00:00
32.85,2022-03-26 06:15:00
33.02,2022-03-26 06:30:00
32.92,2022-03-26 06:45:00
32.78,2022-03-26 07:00:00
32.69,2022-03-26 07:15:00
32.74,2022-03-26 07:30:00
32.72,2022-03-26 07:45:00
32.56,2022-03-26 08:00:00
32.7,2022-03-26 08:15:00
32.67,2022-03-26 08:30:00
32.58,2022-03-26 08:45:00
32.7,2022-03-26 09:00:00
32.86,2022-03-26 09:15:00
32.68,2022-03-26 09:30:00
32.61,2022-03-26 09:45:00
32.79,2022-03-26 10:00:00
32.75,2022-03-26 10:15:00
32.65,2022-03-26 10:30:00
32.76,2022-03-26 10:45:00
32.84,2022-03-26 11:00:00
33.4,2022-03-26 11:15:00
33.5,2022-03-26 11:30:00
33.44,2022-03-26 11:45:00
33.28,2022-03-26 12:00:00
33.07,2022-03-26 12:15:00
33.27,2022-03-26 12:30:00
33.13,2022-03-26 12:45:00
33.09,2022-03-26 13:00:00
32.82,2022-03-26 13:15:00
32.92,2022-03-26 13:30:00
33.08,2022-03-26 13:45:00
32.9,2022-03-26 14:00:00
32.97,2022-03-26 14:15:00
32.84,2022-03-26 14:30:00
32.86,2022-03-26 14:45:00
32.9,2022-03-26 15:00:00
32.62,2022-03-26 15:15:00
32.73,2022-03-26 15:30:00
32.68,2022-03-26 15:45:00
32.88,2022-03-26 16:00:00
32.89,2022-03-26 16:15:00
32.87,2022-03-26 16:30:00
32.97,2022-03-26 16:45:00
33.03,2022-03-26 17:00:00
33.04,2022-03-26 17:15:00
32.95,2022-03-26 17:30:00
33.02,2022-03-26 17:45:00
33.11,2022-03-26 18:00:00
33.1,2022-03-26 18:15:00
33.06,2022-03-26 18:30:00
33.16,2022-03-26 18:45:00
33.1,2022-03-26 19:00:00
33.06,2022-03-26 19:15:00
33.22,2022-03-26 19:30:00
33.28,2022-03-26 19:45:00
33.1,2022-03-26 20:00:00
33.07,2022-03-26 20:15:00
33.14,2022-03-26 20:30:00
32.87,2022-03-26 20:45:00
32.89,2022-03-26 21:00:00
32.93,2022-03-26 21:15:00
33.01,2022-03-26 21:30:00
33.03,2022-03-26 21:45:00
33.16,2022-03-26 22:00:00
33.23,2022-03-26 22:15:00
33.2,2022-03-26 22:30:00
33.24,2022-03-26 22:45:00
33.2,2022-03-26 23:00:00
33.04,2022-03-26 23:15:00
32.9,2022-03-26 23:30:00
32.69,2022-03-26 23:45:00
31.84,2022-03-27 00:00:00
31.93,2022-03-27 00:15:00
31.9,2022-03-27 00:30:00
31.89,2022-03-27 00:45:00
31.75,2022-03-27 01:00:00
31.61,2022-03-27 01:15:00
31.8,2022-03-27 01:30:00
31.86,2022-03-27 01:45:00
31.83,2022-03-27 02:00:00
31.76,2022-03-27 02:15:00
31.67,2022-03-27 02:30:00
31.8,2022-03-27 02:45:00
31.74,2022-03-27 03:00:00
31.73,2022-03-27 03:15:00
31.72,2022-03-27 03:30:00
31.7,2022-03-27 03:45:00
31.71,2022-03-27 04:00:00
31.72,2022-03-27 04:15:00
31.76,2022-03-27 04:30:00
31.79,2022-03-27 04:45:00
31.75,2022-03-27 05:00:00
31.72,2022-03-27 05:15:00
31.83,2022-03-27 05:30:00
31.89,2022-03-27 05:45:00
31.94,2022-03-27 06:00:00
31.9,2022-03-27 06:15:00
32.02,2022-03-27 06:30:00
32.15,2022-03-27 06:45:00
31.97,2022-03-27 07:00:00
32.0,2022-03-27 07:15:00
32.01,2022-03-27 07:30:00
31.96,2022-03-27 07:45:00
31.98,2022-03-27 08:00:00
32.05,2022-03-27 08:15:00
31.99,2022-03-27 08:30:00
31.84,2022-03-27 08:45:00
31.92,2022-03-27 09:00:00
31.92,2022-03-27 09:15:00
32.0,2022-03-27 09:30:00
31.98,2022-03-27 09:45:00
31.91,2022-03-27 10:00:00
31.86,2022-03-27 10:15:00
31.78,2022-03-27 10:30:00
31.79,2022-03-27 10:45:00
31.81,2022-03-27 11:00:00
31.86,2022-03-27 11:15:00
31.85,2022-03-27 11:30:00
31.78,2022-03-27 11:45:00
31.73,2022-03-27 12:00:00
31.65,2022-03-27 12:15:00
31.63,2022-03-27 12:30:00
31.3,2022-03-27 12:45:00
31.36,2022-03-27 13:00:00
31.5,2022-03-27 13:15:00
31.57,2022-03-27 13:30:00
31.62,2022-03-27 13:45:00
31.57,2022-03-27 14:00:00
31.56,2022-03-27 14:15:00
31.44,2022-03-27 14:30:00
31.51,2022-03-27 14:45:00
31.39,2022-03-27 15:00:00
31.57,2022-03-27 15:15:00
31.67,2022-03-27 15:30:00
31.65,2022-03-27 15:45:00
31.58,2022-03-27 16:00:00
31.6,2022-03-27 16:15:00
31.79,2022-03-27 16:30:00
31.82,2022-03-27 16:45:00
31.75,2022-03-27 17:00:00
31.61,2022-03-27 17:15:00
31.65,2022-03-27 17:30:00
31.64,2022-03-27 17:45:00
31.6,2022-03-27 18:00:00
31.59,2022-03-27 18:15:00
31.55,2022-03-27 18:30:00
31.47,2022-03-27 18:45:00
31.55,2022-03-27 19:00:00
31.59,2022-03-27 19:15:00
31.56,2022-03-27 19:30:00
31.66,2022-03-27 19:45:00
31.59,2022-03-27 20:00:00
31.6,2022-03-27 20:15:00
31.81,2022-03-27 20:30:00
31.89,2022-03-27 20:45:00
31.81,2022-03-27 21:00:00
32.08,2022-03-27 21:15:00
32.12,2022-03-27 21:30:00
32.07,2022-03-27 21:45:00
31.97,2022-03-27 22:00:00
32.13,2022-03-27 22:15:00
32.15,2022-03-27 22:30:00
32.35,2022-03-27 22:45:00
32.26,2022-03-27 23:00:00
32.37,2022-03-27 23:15:00
32.43,2022-03-27 23:30:00
32.52,2022-03-27 23:45:00
32.14,2022-03-28 00:00:00
32.13,2022-03-28 00:15:00
32.01,2022-03-28 00:30:00
32.09,2022-03-28 00:45:00
32.07,2022-03-28 01:00:00
32.05,2022-03-28 01:15:00
31.93,2022-03-28 01:30:00
31.93,2022-03-28 01:45:00
31.94,2022-03-28 02:00:00
31.99,2022-03-28 02:15:00
32.04,2022-03-28 02:30:00
32.11,2022-03-28 02:45:00
32.09,2022-03-28 03:00:00
32.23,2022-03-28 03:15:00
32.2,2022-03-28 03:30:00
32.21,2022-03-28 03:45:00
32.06,2022-03-28 04:00:00
31.94,2022-03-28 04:15:00
31.88,2022-03-28 04:30:00
31.96,2022-03-28 04:45:00
31.91,2022-03-28 05:00:00
31.88,2022-03-28 05:15:00
31.88,2022-03-28 05:30:00
32.06,2022-03-28 05:45:00
31.83,2022-03-28 06:00:00
31.87,2022-03-28 06:15:00
31.82,2022-03-28 06:30:00
31.79,2022-03-28 06:45:00
31.83,2022-03-28 07:00:00
31.89,2022-03-28 07:15:00
31.86,2022-03-28 07:30:00
31.9,2022-03-28 07:45:00
32.02,2022-03-28 08:00:00
31.98,2022-03-28 08:15:00
31.95,2022-03-28 08:30:00
31.96,2022-03-28 08:45:00
31.98,2022-03-28 09:00:00
32.07,2022-03-28 09:15:00
32.03,2022-03-28 09:30:00
32.07,2022-03-28 09:45:00
32.2,2022-03-28 10:00:00
32.29,2022-03-28 10:15:00
32.13,2022-03-28 10:30:00
32.19,2022-03-28 10:45:00
32.11,2022-03-28 11:00:00
32.15,2022-03-28 11:15:00
32.25,2022-03-28 11:30:00
32.14,2022-03-28 11:45:00
32.48,2022-03-28 12:00:00
32.49,2022-03-28 12:15:00
33.01,2022-03-28 12:30:00
33.42,2022-03-28 12:45:00
33.32,2022-03-28 13:00:00
33.33,2022-03-28 13:15:00
33.85,2022-03-28 13:30:00
35.55,2022-03-28 13:45:00
36.98,2022-03-28 14:00:00
36.82,2022-03-28 14:15:00
37.19,2022-03-28 14:30:00
37.98,2022-03-28 14:45:00
37.36,2022-03-28 15:00:00
37.6,2022-03-28 15:15:00
37.84,2022-03-28 15:30:00
37.65,2022-03-28 15:45:00
37.77,2022-03-28 16:00:00
37.82,2022-03-28 16:15:00
38.63,2022-03-28 16:30:00
38.51,2022-03-28 16:45:00
38.14,2022-03-28 17:00:00
38.28,2022-03-28 17:15:00
38.54,2022-03-28 17:30:00
38.4,2022-03-28 17:45:00
39.25,2022-03-28 18:00:00
38.79,2022-03-28 18:15:00
39.03,2022-03-28 18:30:00
39.28,2022-03-28 18:45:00
39.31,2022-03-28 19:00:00
39.37,2022-03-28 19:15:00
39.18,2022-03-28 19:30:00
39.06,2022-03-28 19:45:00
39.39,2022-03-28 20:00:00
39.12,2022-03-28 20:15:00
38.94,2022-03-28 20:30:00
38.91,2022-03-28 20:45:00
39.31,2022-03-28 21:00:00
38.68,2022-03-28 21:15:00
42.63,2022-03-28 21:30:00
41.04,2022-03-28 21:45:00
41.11,2022-03-28 22:00:00
41.25,2022-03-28 22:15:00
42.02,2022-03-28 22:30:00
42.1,2022-03-28 22:45:00
41.95,2022-03-28 23:00:00
42.4,2022-03-28 23:15:00
43.56,2022-03-28 23:30:00
43.23,2022-03-28 23:45:00
44.99,2022-03-29 00:00:00
45.01,2022-03-29 00:15:00
46.24,2022-03-29 00:30:00
47.97,2022-03-29 00:45:00
46.93,2022-03-29 01:00:00
47.17,2022-03-29 01:15:00
47.21,2022-03-29 01:30:00
46.76,2022-03-29 01:45:00
47.49,2022-03-29 02:00:00
47.09,2022-03-29 02:15:00
47.66,2022-03-29 02:30:00
47.92,2022-03-29 02:45:00
47.56,2022-03-29 03:00:00
47.96,2022-03-29 03:15:00
47.71,2022-03-29 03:30:00
48.28,2022-03-29 03:45:00
48.17,2022-03-29 04:00:00
47.69,2022-03-29 04:15:00
47.3,2022-03-29 04:30:00
47.7,2022-03-29 04:45:00
47.05,2022-03-29 05:00:00
47.56,2022-03-29 05:15:00
47.43,2022-03-29 05:30:00
47.81,2022-03-29 05:45:00
48.17,2022-03-29 06:00:00
49.02,2022-03-29 06:15:00
48.5,2022-03-29 06:30:00
47.79,2022-03-29 06:45:00
48.03,2022-03-29 07:00:00
47.91,2022-03-29 07:15:00
